pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	0.998001998001998	1	0.00204130030921835	0.28826914451226	0.702303825232534	137	Tubb2b Cngb1 Kif24 Unc119b Tubb4b Tuba1c Tubb2a Acss2 Tuba1a Nek2 Haus6 Perm1 Haus5 Tuba1b Cep290 Tubb6 Haus3 Cycs Cdk1 Cep76 Cenpj Tubg1 Csnk1e Ywhag Cep135 Glud1 Dctn3 Nedd1 Exoc1 Mkks Prkag1 Plk1 Calm1 Cep152 Samm50 Actr1a Mapre1 Dynll1 Immt Dnajc11 Tnpo1 Cep89 Asap1 Pcnt Haus7 Rp2 Prkag2 Tgs1 Cetn2 Exoc6 Ssna1 Nrf1 Prkab1 Tubb5 Exoc5 Cct5 Tuba4a
REACTOME_ORGANIC_ANION_TRANSPORTERS	0.0523882896764253	0.553788316946212	0.245041785430996	0.923673639008173	1.37112046031149	2	Slc25a10 Slc5a5
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	0.0608108108108108	0.57430810378263	0.211400189384923	0.867418749015755	1.3895808798366	3	Slc22a4 Runx1 Slc22a15
REACTOME_ORGANIC_CATION_TRANSPORT	0.0608108108108108	0.57430810378263	0.211400189384923	0.867418749015755	1.3895808798366	3	Slc22a4 Runx1 Slc22a15
REACTOME_OTHER_INTERLEUKIN_SIGNALING	0.284829721362229	0.940685251135945	0.0739901439101342	0.56478889308648	1.14923262121108	11	Il16 Sdc1 Il34 Stx1a
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.286821705426357	0.940685251135945	0.077274697304471	0.616963697682998	1.16704372068322	7	Plxnb3 Sema3e Sema6d Cd72 Plxna1
REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES	0.172	0.80697484333848	0.10027910675413	0.551294515885561	1.20988441340511	23	Tnip3 Ifih1 Tnip1 Rigi Rhoa Rnf128 Vcp Cdk1 Tnip2 Otud3
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE	0.755244755244755	1	0.0259735747969448	0.383870995536631	0.893396743745062	52	Jun Mapkapk3 H3c8 E2f2 H2bc6 H4c18 H2bc3 H3c11 Cdkn2d Map3k5 Txn1 H4c12 H3c4 H2bc21 Mapkapk5 Mov10 Mapk9
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	0.0030563034260644	0.136981412261388	0.431707695803346	0.853554988553183	1.65427638514233	8	Thsd4 Spon2 Adamtsl5 Spon1 Adamts1 Thsd7a
REACTOME_O_LINKED_GLYCOSYLATION	0.000508829031107653	0.0487203797285577	0.477270815362862	0.722198213182643	1.6096423333056	27	Galnt12 Muc16 Thsd4 Spon2 Adamtsl5 St3gal1 B4galt6 B3gnt3 Spon1 St3gal4 C1galt1 Adamts1 Galnt10 B3gnt7 Thsd7a Galnt1 C1galt1c1 Galnt2 St6galnac2
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.00831991026832713	0.236038935760688	0.380730400722792	0.719135534034259	1.54275262568438	17	Galnt12 Muc16 St3gal1 B4galt6 B3gnt3 St3gal4 C1galt1 Galnt10 B3gnt7 Galnt1 C1galt1c1 Galnt2 St6galnac2
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	0.385382059800665	1	0.0625237414724762	0.575973683819032	1.08950733001662	7	Itgb3 Ptk2 Src Rap1b Tln1
REACTOME_P2Y_RECEPTORS	0.072463768115942	0.616747181964573	0.241339976815091	0.966481994459834	1.28964916700313	1	P2ry2
REACTOME_P38MAPK_EVENTS	0.312837108953614	0.955591947726099	0.0714786287425507	0.58992801023637	1.14334048696995	8	Mapkapk3 Kras Ralb Src Hras
REACTOME_P75NTR_NEGATIVELY_REGULATES_CELL_CYCLE_VIA_SC1	0.422096317280453	1	0.109250039480711	-0.616428868264303	-1.01831789018887	2	Hdac2 Prdm4
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	0.196850393700787	0.826232337396182	0.287857117255149	-0.501316701316701	-1.23134243673639	6	Ubb Sqstm1 Myd88 Prkci Ubc Ikbkb
REACTOME_P75NTR_REGULATES_AXONOGENESIS	0.335411471321696	0.981514410396586	0.0753093764172773	0.664518729958858	1.12505006704792	4	Lingo1 Rhoa Arhgdia
REACTOME_P75NTR_SIGNALS_VIA_NF_KB	0.0358007282478329	0.485369165271504	0.321775918075361	-0.501455704977125	-1.33146281505377	8	Ubb Nfkb1 Sqstm1 Myd88 Prkci Ubc Rela Ikbkb
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.956043956043956	1	0.00978249842757038	0.307372014699157	0.709647093717218	44	Lingo1 Plekhg5 Arhgef39 Arhgef18 Ngef Rhoa Vav3 Tiam1 Arhgdia Rac1 Ect2 Sos2 Gna13
REACTOME_PARASITE_INFECTION	0.642	1	0.0341204536062472	0.408845327707334	0.936011556244265	39	Wipf3 Baiap2 Elmo1 Vav3 Arpc1b Lyn Nck1 Myh9 Actr2 Ptk2 Arpc5 Rac1 Wasl Arpc3 Src Actg1 Arpc2 Fyn Wipf2 Cdc42 Actr3 Arpc4
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS	0.236024844720497	0.875520731505572	0.127505315300183	0.880193905817175	1.17450852053667	1	Aqp5
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR	0.596596596596597	1	0.0376142599562161	0.435559786915356	0.946264764426538	20	Lig1 Pcna Rfc5 Rfc3 Rpa2 Fen1 Pold1 Pole3 Rfc2 Rfc4 Rpa1 Pold2 Pold3 Rpa3 Pole2 Pole4 Polb
REACTOME_PCP_CE_PATHWAY	0.66033966033966	1	0.0327241935806629	0.39986409825784	0.935636566799166	57	Ror1 Wnt11 Prkca Rhoa Smurf1 Psmc2 Psmb3 Psmd3 Psmd14 Psmd12 Psmd1 Psmc1 Psmd11 Psmb7 Rac1 Cltb Psmd5 Psmd10 Psmd9 Psmd13 Daam1 Clta Psmc5 Psmc4 Psma1 Psme2 Psma4 Psmb10 Psmc3 Psmd7 Psmd2 Psma7
REACTOME_PD_1_SIGNALING	0.05	0.553788316946212	0.234392647294686	0.883038266166314	1.41460291493709	3	Cd274 Ptpn11
REACTOME_PECAM1_INTERACTIONS	0.402373247033441	1	0.059221919380382	0.553165595249582	1.07209118752349	8	Itgb3 Pecam1 Lyn Src Fyn
REACTOME_PENTOSE_PHOSPHATE_PATHWAY	0.465428276573787	1	0.0503964322442957	0.501219706798239	1.01988202051663	11	Pgd Rbks G6pdx Pgm2 Rpia Taldo1 Rpe Tkt Dera
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	0.159420289855072	0.80697484333848	0.158514105424824	0.916481994459834	1.22293042964456	1	Inhbb
REACTOME_PEPTIDE_HORMONE_METABOLISM	0.113	0.730447257383966	0.128142916898415	0.568587836032438	1.25955517611794	25	Klf4 Pla2g7 Rab27a Ffar4 Gata4 Inhbb Anpep Kif5b Aopep Stx1a Gnb1 Exoc1 Kif5c
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.0226966641807502	0.399669994539187	0.352487857583619	0.712283437538997	1.50232451334274	14	Edn2 Ackr3 Hebp1 Xk Ccr7 Anxa1 Ccl5
REACTOME_PERK_REGULATES_GENE_EXPRESSION	0.864593781344032	1	0.0183208529217527	0.340647987233525	0.728686928757233	16	Atf3 Exosc3 Eif2s1 Exosc4 Exosc7 Nfyc Exosc2 Exosc1 Dcp2 Eif2s3x
REACTOME_PEROXISOMAL_LIPID_METABOLISM	0.968008255933953	1	0.0118236229287788	0.272481995596478	0.554446452232581	11	Acot6 Aldh3a2 Acox1 Acbd5 Crat Acot8 Slc25a17 Acox3
REACTOME_PEROXISOMAL_PROTEIN_IMPORT	1	1	0.0014426950408889	0.173813976023111	0.386634127009426	26	Idh1 Cat Ide Acox1 Lonp2 Pex14 Crat Ubc Acot8 Zfand6 Acox3 Pex13 Nos2 Pex7 Ube2d3 Pex12 Tysnd1
REACTOME_PEXOPHAGY	0.0505287896592244	0.553788316946212	0.216542836735348	0.809869912267122	1.4355956225554	5	Epas1 Ubc
REACTOME_PHASE_0_RAPID_DEPOLARISATION	0.550077041602465	1	0.0613026075396207	0.651336750242416	0.966857889079876	2	Calm1 Camk2d
REACTOME_PHASE_1_INACTIVATION_OF_FAST_NA_CHANNELS	0.525879917184265	1	0.0782955249944794	0.737119113573407	0.983593130809784	1	Kcnip4
REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL	0.631741140215716	1	0.0547939500773363	0.611996121346447	0.908459837081007	2	Kcnk5 Kcnk4
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS	0.179	0.818591044776119	0.0978773277424561	0.536071874016896	1.19788821270657	28	Mgst3 Gss Sult6b1 Gstp2 Cndp2 Esd Chac2 Ugp2 Nat2 Bpnt2 Gclm
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS	0.0131037396085717	0.278818459449052	0.380730400722792	0.675677881232554	1.46792745868662	20	Aldh1b1 Aldh3a1 Cyp2d22 Cyp51 Cmbl Aoc2 Acss2 Ptgs1 Cyp2s1
REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM	0.865947611710324	1	0.0403295396423143	0.484416124116914	0.719077421971996	2	Asrgl1 Qdpr
REACTOME_PHENYLALANINE_METABOLISM	0.865947611710324	1	0.0403295396423143	0.484416124116914	0.719077421971996	2	Asrgl1 Qdpr
REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NTPDASE_PROTEINS	0.66859344894027	1	0.0626618230932492	-0.664404432132964	-0.889390860146162	1	Entpd7
REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NUDT_PROTEINS	0.974857142857143	1	0.0190041999938594	0.300926251650557	0.551577510941013	6	Nudt16 Nudt18 Nudt9 Nudt15 Nudt1 Adprm
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2	0.110939907550077	0.726324522934692	0.16440575583821	0.862723368887658	1.28064460510197	2	Fgf18 Fgf1
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4	0.110939907550077	0.726324522934692	0.16440575583821	0.862723368887658	1.28064460510197	2	Fgf18 Fgf1
REACTOME_PHOSPHOLIPID_METABOLISM	0.526473526473527	1	0.0432768714901103	0.416504197865936	0.9907147276806	83	Pla2r1 Mtmr7 Mfsd2a Pla2g3 Inpp5j Pla2g4c Gpd1 Mboat1 Lpcat4 Pctp Gpd2 Osbpl10 Vac14 Pcyt2 Mtm1 Fig4 Slc44a1 Pisd Pcyt1a Csnk2a2 Ocrl Arf3
REACTOME_PHOSPHORYLATION_OF_EMI1	0.641142857142857	1	0.0404114482034376	0.486625086625087	0.891950943362051	6	Cdk1 Ccnb1 Plk1 Cdc20 Fbxo5 Fzr1
REACTOME_PHOSPHORYLATION_OF_THE_APC_C	0.882472137791287	1	0.0176259777744384	0.338725146383365	0.714427802021547	14	Cdk1 Ube2c Ccnb1 Cdc27 Plk1 Anapc15
REACTOME_PHYSIOLOGICAL_FACTORS	0.140897755610973	0.779261233198592	0.128142916898415	0.770383416742871	1.30428214523439	4	Npr1 Gata4 Kat2b
REACTOME_PI3K_AKT_ACTIVATION	0.193243243243243	0.826232337396182	0.111918316325105	0.778618289479541	1.24732499612157	3	Irs1 Rhoa
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER	0.00312947090675495	0.136981412261388	0.431707695803346	0.647932745191182	1.4768796208064	37	Btc Ereg Irs1 Fgfr3 Akt3 Erbb3 Fgf18 Pdgfb Kitl Foxo6 Fgf1
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	0.0003564510316193	0.0390059271743405	0.49849310876659	0.937349524575499	1.66156916549473	5	Btc Ereg Erbb3
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	8.31641058583682e-05	0.0188867061346416	0.538434096309916	0.990525063877048	1.58679379633455	3	Btc Ereg
REACTOME_PI5P_REGULATES_TP53_ACETYLATION	0.973509933774834	1	0.110122263835536	-0.278547671840355	-0.631392455959591	5	Pip4k2a Pip4k2c Pip4p1 Ep300 Pin1
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	0.925696594427245	1	0.0155348639580133	0.316171913298823	0.643346710818004	11	Tomm5 Tomm40 Tomm22 Vdac1 Mfn2 Tomm7 Atg5 Ubc
REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS	0.453900709219858	1	0.0507027937029348	0.489319792098703	1.03205701521511	14	Tdrkh Mybl1 Polr2c Pld6 Polr2h Piwil4 Polr2g Polr2l Polr2f
REACTOME_PI_3K_CASCADE_FGFR1	0.625935162094763	1	0.0454967810085007	0.535246635909284	0.906188548897927	4	Fgf1 Grb2 Ptpn11 Fgfr1
REACTOME_PI_3K_CASCADE_FGFR2	0.189526184538653	0.826232337396182	0.107972360317345	0.743151388819133	1.25817750820881	4	Fgf18 Fgf1
REACTOME_PI_3K_CASCADE_FGFR3	0.0587544065804935	0.573323254021122	0.199915231309662	0.799285197398931	1.41683289276312	5	Fgfr3 Fgf18 Fgf1
REACTOME_PI_3K_CASCADE_FGFR4	0.189526184538653	0.826232337396182	0.107972360317345	0.743151388819133	1.25817750820881	4	Fgf18 Fgf1
REACTOME_PI_METABOLISM	0.909090909090909	1	0.0144273071264209	0.331147661133352	0.754618070731443	36	Mtmr7 Inpp5j Vac14 Mtm1 Fig4 Ocrl Arf3
REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING	0.795069337442219	1	0.0442407423477375	0.532760770189777	0.790841225308635	2	Adcy6 Adcy7
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	0.668625146886017	1	0.03975964750879	0.489079802140235	0.866955065742956	5	Prkx Calm1 Adcy6 Adcy7
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS	0.192604006163328	0.826232337396182	0.120985142145252	0.822274553262225	1.22060153755384	2	Mlxipl Pfkfb1
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	0.821178821178821	1	0.0212906370865403	0.365898425562198	0.83380798474137	36	H3c8 Nsd1 Setd6 Kmt5a H4c18 Setdb2 H3c11 H4c12 H3c4
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY	0.82824427480916	1	0.086794975677172	-0.397617068440011	-0.77786823790367	3	Zdhhc8 Sar1b Apoe
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	0.558	1	0.0406579344155557	0.444587065800964	0.970189826154005	21	Lpl Ldlr Lsr Ldlrap1 Apobr Clta Npc1 Npc2 Apoe Soat1
REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE	0.43558282208589	1	0.0530212512043078	0.500747504865303	1.03687086866034	12	Ldlr Lsr Ldlrap1 Apobr Clta Npc1 Npc2 Apoe Soat1
REACTOME_PLASMA_LIPOPROTEIN_REMODELING	0.327939590075512	0.978160034553342	0.069119845655101	0.581341482826305	1.12669892349093	8	Lpl Apoe Angptl8
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	0.0939060939060939	0.680505505505506	0.142056643575821	0.490003037405263	1.17019035436896	89	Gna14 Serping1 Itgb3 Vegfc Thpo Rhob Pdgfb Pecam1 Arrb1 Prkca Cd9 Fermt3 Endod1 Ywhaz Cyrib Itpr3 Dagla Rhoa Dgkz Vav3 Rab27b Daglb Ecm1 Pdpn Anxa5 Prkcd Lyn Tor4a Manf Ctsw Ttn Ptk2 Gng3 Rac1 Gna12 Gnb1
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	0.50231124807396	1	0.0656813601934011	0.671422634713949	0.996673795910285	2	Lyn Fyn
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	0.374239350912779	0.999130434782609	0.0597317976364411	0.517562907421498	1.08354669682321	13	Itgb3 Thpo Ptk2 Src Rap1b Akt1 Tln1
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	0.235356762513312	0.875161553811636	0.0857844408075645	0.611442094941326	1.20573421321514	9	Slc8a1 Orai1 Itpr3
REACTOME_PLATELET_HOMEOSTASIS	0.234	0.875161553811636	0.0826646449123753	0.520928554119128	1.15397870856131	25	Slc8a1 Lrp8 Orai1 Pecam1 Ppp2r5b Itpr3
REACTOME_PLATELET_SENSITIZATION_BY_LDL	0.128998968008256	0.757953355654505	0.120985142145252	0.639015684157585	1.30026931954373	11	Lrp8 Pecam1 Ppp2r5b
REACTOME_POLB_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR	0.474735605170388	1	0.0554793308704233	0.574973644834075	1.01921263539455	5	Parp1 Lig1 Fen1
REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS	0.507552870090635	1	0.0453152441270267	0.470862599468171	0.99960417937342	15	Lin54 Lin9 Ccnb2 Ccnb1 Cdc25c Cdc25a Plk1 Pkmyt1 Lin52 Cenpf Mybl2
REACTOME_POLYMERASE_SWITCHING	0.452887537993921	1	0.0508054139066364	0.489756683826057	1.03297849270158	14	Pcna Rfc5 Rfc3 Pold1 Rfc2 Pola2 Rfc4 Pold2 Pold3 Prim2
REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE	0.359359359359359	0.99372972972973	0.0610363728309177	0.496050526931436	1.07768244248327	20	Pcna Rfc5 Dscc1 Rfc3 Stn1 Chtf18 Pold1 Rfc2 Tinf2 Pola2 Ten1 Rfc4 Pold2 Pold3 Prim2
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	0.977022977022977	1	0.00699634910626994	0.285514835902074	0.661106503201256	47	H3c8 H2bc6 H4c18 Polr1e H2bc3 H3c11 H4c12 H3c4 H2bc21 Polr2h Kat2b Gatad2a H4c11 H2ac4 Taf1d Polr2l Polr2f H2ax Actb H3f3b Mta3 H3c3 Mbd3 H3c10 Ep300
REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION	0.806	1	0.0224414263839237	0.370322378928333	0.812718540253895	23	Rangap1 Ndc1 Nup35 Nup155 Nup93 Ran Rcc1 Kpnb1 Tnpo1 Nup107 Pom121 Nup43 Nup160 Nup54 Nup85
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	0.0557275541795666	0.556102282810357	0.191892240384838	0.688718192171167	1.40140399882728	11	Tubb2b Tubb4b Tuba1c Tubb2a Tuba1a Tuba1b Tubb6 Tbcd
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	0.407	1	0.0551351763385257	0.471064482578301	1.04784211922401	26	Ly6e Raet1e Plaur Ceacam1 Msln Gpaa1 Ntng2 Dpm2 Lypd6b Pigo Pigs Pigc Pigv Pigw Pigf Ulbp1 Cd109 Pigg
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.995004995004995	1	0.00323243877654383	0.337963976483067	0.855390405064348	648	Tnip3 St3gal6 Igfbp4 Ly6e Galnt12 Gfpt2 Tubb2b Sptb Muc16 Lmo7 Ar Rab3b Thsd4 Epas1 Rab27a Vash1 Apol9a Igfbp5 Dync1i1 Kbtbd6 Birc3 Gan Prss23 Ifih1 Spon2 Tgfbr1 Raet1e Cd55 Fbxl22 Adamtsl5 St3gal1 B4galt6 B3gnt3 Arrb1 Mvd Plaur Ankrd9 Spon1 St3gal4 Tnip1 Ceacam1 Tubb4b Fbn1 Msln Rigi C1galt1 Usp25 Wsb2 Ttll12 Tuba1c Tubb2a Rab4b H2ac25 Nup210 Fbxl4 Tuba1a Lamb2 Fstl3 Aurka Adamts1 Mgat3 Ino80c Galnt10 Eid3 B3gnt7 Rab32 B4galt1 Fbxo4 Lrr1 Tmem129 Nans Thsd7a H2bc6 L3mbtl2 Rnf181 Vcpkmt Gne H4c18 Ttll1 H2bc3 Rangap1 Tuba1b Rhoa Slc35c1 Galnt1 Ttll3 Bard1 Parp1 B4galnt2 Tubb6 Psmc2 Rad23b Atxn7 Rnf128 Adrm1 St3gal5 Uba6 Rab27b Dph2 Kbtbd8 Pcna Dolpp1 C1galt1c1 Cdca8 Usp24 Vcp Galnt2 Ndc1 Ttll7 H2ac8 Gpaa1 Pias3 Cdk1 St6galnac2 Ube2c Spp1 Sp100 Tnip2 Psmb3 H4c12 Man1a Psmd3 Psmd14 Arf3 Ntng2 Psmd12 Asb8 Rab35 Stambpl1 Nup35 Dcaf10 Trappc1 Rab21 Cdc34 Smad2 Psmd1 Nup155 H2bc21 Otud3 Lrrc49 Asb6 Ube2g2 Psmc1 Spsb2 Dohh Psmd11 Nup93 Psmb7 St8sia1 Suds3 Cbx5 Smad7 Rraga Dctn3 Gfus Ube2j2 Psmd5 Dph3 Asb1 Psmd10 Ank1 Kat2b Edem3 Manea Psmd9 B3gnt2 Birc5 Psmd13 Rab2a Map3k7 Chml Tgoln1 Cdc25a Ppp6c Topors Nup50 Icmt Psmc5 Vdac2 Ufd1 Psmc4 Psma1 Nsf Sptbn1 Tgfa Otulin Psme2 St6galnac6 Calm1 Nsmce2 Usp14 Mpdu1 Psma4 Rbx1 Actr1a Ide Dpm2 Arfgap3 Cdc20 Dynll1 H4c11 Psmb10 Psmc3 Rad21 Fbxo7 Tusc3 Psmd7 Fbxo9 Nr3c1 Rab7b Rnf20 Dtl Pex14 Nus1 Lypd6b Leo1 Mcrs1 Ube2t Dcaf13 Psmd2 Psma7 Pmm2 H2ac4 Clspn Klhl9 Cops5 Pigo Fbxo6 Pigs Nup107 Babam2 Otud7b Stag1 Usp5 Apoe Dcun1d4 Rpa1 Klhl2 Cops7a Fbxw7 Psmd4 Vdac1 Senp1 Ctsc Slc35a1 Pom121 Trappc4 Rab1b Stambp Yod1 Gmppb Nsmce1 Pigc Trappc6b Usp12 Matn3 Pigv Hgs Trappc2 B4galt5 Ikbkg Psma2 Pigw Nup43 Mavs Fbxl18 Ccna2 Actr5 Psmb6 Aurkb Mpi Rabggtb Cetn2 Mysm1 Rab30 Becn1 Psmd6 Phc2 Commd6 Keap1 Gata3 Pomt1 Nup88 Ube2r2 Actb Uchl5 Nup160 Psme1 Nup54 Cops8 Xrcc4 Tuba4a St6gal1 Marchf6 Dnmt3a Blm Psmc6 Dnmt1 Alg3 Commd7 Fut8 Napg Commd10 Traf3 Usp42 Ptp4a2 Psma3 Stam2 Derl1 Commd9 Ctbp1 Pigf Sec24b Trappc10 Agbl3 Uimc1 Edem1 Eif5a Uchl3 Nup85 Capzb Adrb2 Actl6a Ulbp1 Cd109
REACTOME_POTASSIUM_CHANNELS	0.602820211515864	1	0.0445070537769277	0.515243902439024	0.913334203044026	5	Kcnn4 Gng3 Gnb1 Kcnk4 Gnb2
REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS	0.938	1	0.0118236229287788	0.310885715090276	0.701627921788852	31	Stat2 Sigmar1 Nfe2l2 Suds3 Rock2 Rbx1 Gatad2a Rock1 Nr3c1 Tbk1 Atp1b3 Il6ra Keap1 Tubb5 Ptges3 Mta3 Mbd3
REACTOME_POU5F1_OCT4_SOX2_NANOG_REPRESS_GENES_RELATED_TO_DIFFERENTIATION	0.385269121813031	1	0.115240003147781	-0.634021332594542	-1.04737999626842	2	Hhex Tsc22d1
REACTOME_PP2A_MEDIATED_DEPHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS	0.344	0.982124731550437	0.0696133438850965	0.612329301368532	1.12235828570152	6	Mlxipl Pfkfb1
REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	0.953	1	0.0102389179310485	0.296402981237758	0.66894230787503	31	H3c8 H2bc6 H4c18 H2bc3 H3c11 H4c12 H3c4 H2bc21 H4c11 H2ac4 H2ax H3f3b Dnmt3a Dnmt1 H3c3 H3c10 H3c1 H2bc14 Suz12 H2bc4
REACTOME_PREGNENOLONE_BIOSYNTHESIS	0.0722761596548004	0.616747181964573	0.170932335370056	0.717169382804701	1.38994720906255	8	Star Akr1b3 Stard4 Tspo Fdx1
REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING	0.499036608863198	1	0.077274697304471	-0.752770083102493	-1.00767965913996	1	Cacnb3
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS	0.72027027027027	1	0.0427591434738678	0.515101136048767	0.825177794055819	3	Gng3 Gnb1 Gnb2
REACTOME_PRESYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	0.662813102119461	1	0.0630790410571939	-0.665096952908587	-0.890317888351442	1	Chrnb2
REACTOME_PREVENTION_OF_PHAGOSOMAL_LYSOSOMAL_FUSION	0.393700787401575	1	0.199915231309662	-0.426888426888427	-1.04853046866135	6	Ubb Vps33b Rab5a Rab7 Ubc Hgs
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.207792207792208	0.845241379310345	0.0891647117820678	0.493390104406429	1.13996037716746	45	Elf3 St3gal6 Jun Lfng H3c8 St3gal4 Mamld1 B4galt1 H2bc6 H4c18 H2bc3 H3c11 H4c12 H3c4
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	0.0425985090521832	0.515364704752896	0.224966093540314	0.72763641308901	1.434863783997	9	St3gal6 Lfng St3gal4 B4galt1
REACTOME_PROCESSING_AND_ACTIVATION_OF_SUMO	0.140631244626446	0.779261233198592	0.249246554383295	-0.408429225010398	-1.0844593456313	8	Sumo1 Senp5 Sumo2 Ube2i Sumo3 Sae1 Senp2 Senp1
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	0.990981963927856	1	0.0050253720939123	0.222772337585398	0.47791075878521	17	Slbp Ncbp1 Lsm11 Cpsf4 Clp1 Cstf3 Pabpn1 Cpsf2
